Source,Target,Weight
0,1,0.09016733594385454
0,2,0.06065306597126337
0,3,0.14391892987930424
0,4,0.4226348936030827
0,5,0.06065306597126337
0,6,0.09340572159574553
0,7,0.06065306597126337
0,8,0.09225592735622647
0,9,0.09467362087055083
0,10,0.09185173900281451
0,11,0.3044489875097486
0,12,0.08748437451206328
0,13,0.06065306597126337
0,14,0.09340572159574553
0,15,0.143658528500813
0,16,0.06065306597126337
0,17,0.18350348083600104
0,18,0.0941924579188087
0,19,0.7989981679820184
0,20,0.06065306597126337
0,21,0.06065306597126337
0,22,0.06065306597126337
0,23,0.09336435797607527
0,24,0.06065306597126337
0,25,0.11757652286412307
0,26,0.13165081395921707
0,27,0.09438380618410516
0,28,0.06065306597126337
0,29,0.06065306597126337
0,30,0.06065306597126337
0,31,0.09431019022508312
0,32,0.06065306597126337
0,33,0.06065306597126337
0,34,0.14137356499564593
0,35,0.18557873223309748
0,36,0.09098179318113803
0,37,0.06065306597126337
0,38,0.06065306597126337
0,39,0.2147344238281992
0,40,0.09456700334505123
0,41,0.06553054025907118
0,42,0.09133832695340632
0,43,0.13701631690675825
0,44,0.06065306597126337
0,45,0.06065306597126337
0,46,0.06065306597126337
0,47,0.30347201054210793
0,48,0.06065306597126337
0,49,0.06065306597126337
0,50,0.13940135690145183
0,51,0.09169731707458059
0,52,0.06065306597126337
0,53,0.06065306597126337
0,54,0.09358469124075124
0,55,0.06065306597126337
0,56,0.09436044075061716
0,57,0.06065306597126337
0,58,0.06065306597126337
0,59,0.06065306597126337
0,60,0.06065306597126337
0,61,0.09068107421431545
0,62,0.06065306597126337
0,63,0.09156985747708325
0,64,0.06065306597126337
0,65,0.22055102480526853
0,66,0.09338517556777853
0,67,0.0933098592529045
0,68,0.06065306597126337
0,69,0.06065306597126337
0,70,0.06065306597126337
0,71,0.06065306597126337
0,72,0.06065306597126337
0,73,0.06065306597126337
0,74,0.06065306597126337
0,75,0.09441051439614428
0,76,0.12428618167304954
0,77,0.3143507794558663
0,78,0.08975815581325589
0,79,0.06065306597126337
0,80,0.09413443819801184
0,81,0.06065306597126337
0,82,0.06065306597126337
0,83,0.06065306597126337
0,84,0.09457916988321315
0,85,0.06065306597126337
0,86,0.06065306597126337
0,87,0.06065306597126337
0,88,0.09311518714273535
0,89,0.06065306597126337
0,90,0.14164619914565024
0,91,0.09438933577313528
0,92,0.20506680301144797
0,93,0.09306511751799332
0,94,0.06065306597126337
0,95,0.09340572159574553
0,96,0.09340572159574553
0,97,0.09443436109226652
0,98,0.06065306597126337
0,99,0.2886217234991402
1,2,0.06065306597126337
1,3,0.06065306597126337
1,4,0.06065306597126337
1,5,0.13594885636129792
1,6,0.09470267586826724
1,7,0.20456756249462593
1,8,0.14409020290389088
1,9,0.06065306597126337
1,10,0.27675798689633024
1,11,0.06065306597126337
1,12,0.06065306597126337
1,13,0.09415718911758446
1,14,0.1431047986239249
1,15,0.09340572159574553
1,16,0.0942930704841665
1,17,0.06065306597126337
1,18,0.06065306597126337
1,19,0.06065306597126337
1,20,0.06065306597126337
1,21,0.06065306597126337
1,22,0.06065306597126337
1,23,0.06065306597126337
1,24,0.09450379551020172
1,25,0.06065306597126337
1,26,0.09429742218740209
1,27,0.09340572159574553
1,28,0.06065306597126337
1,29,0.09379979739376598
1,30,0.06065306597126337
1,31,0.06065306597126337
1,32,0.06065306597126337
1,33,0.06065306597126337
1,34,0.08608918883143547
1,35,0.06065306597126337
1,36,0.09179348173480585
1,37,0.09673232856678758
1,38,0.06065306597126337
1,39,0.06065306597126337
1,40,0.06065306597126337
1,41,0.19887883960187025
1,42,0.0937401721492115
1,43,0.09441076784707328
1,44,0.09342425053060033
1,45,0.06065306597126337
1,46,0.13910775144371207
1,47,0.21219585847739053
1,48,0.20621783562390417
1,49,0.06065306597126337
1,50,0.06065306597126337
1,51,0.08735361942747788
1,52,0.08755079441151967
1,53,0.30526256726300854
1,54,0.14213758952140368
1,55,0.0935331166712378
1,56,0.1432431448071298
1,57,0.09356090084535433
1,58,0.05461807154706069
1,59,0.0481666234602341
1,60,0.09432791561812015
1,61,0.14429992181765355
1,62,0.10474543485463499
1,63,0.06065306597126337
1,64,0.041001472596574016
1,65,0.06065306597126337
1,66,0.08115934702195397
1,67,0.08443325934335638
1,68,0.08604469071854914
1,69,0.09433768272828588
1,70,0.09404586028114023
1,71,0.06065306597126337
1,72,0.09189526938876678
1,73,0.1456985152242302
1,74,0.09352226542615989
1,75,0.11245252548002477
1,76,0.09468255014822752
1,77,0.06065306597126337
1,78,0.041001472596574016
1,79,0.06065306597126337
1,80,0.14221381299699282
1,81,0.09432286724245809
1,82,0.09413126034679108
1,83,0.09464000229504411
1,84,0.09459002659705132
1,85,0.06065306597126337
1,86,0.06065306597126337
1,87,0.09419242474436343
1,88,0.15710851544493054
1,89,0.0681030903673831
1,90,0.12836918275599687
1,91,0.09455530874600573
1,92,0.1338681030805161
1,93,0.06065306597126337
1,94,0.2008117396335421
1,95,0.09250273151372868
1,96,0.09355545637907679
1,97,0.06065306597126337
1,98,0.09457844121897704
1,99,0.06065306597126337
2,3,0.1299833075164842
2,4,0.06065306597126337
2,5,0.06065306597126337
2,6,0.13720537467239297
2,7,0.09350141578611786
2,8,0.21695398126223508
2,9,0.09468671557602881
2,10,0.06065306597126337
2,11,0.06065306597126337
2,12,0.14555281722499952
2,13,0.06065306597126337
2,14,0.06065306597126337
2,15,0.06065306597126337
2,16,0.2075914596242234
2,17,0.1210389066896634
2,18,0.06065306597126337
2,19,0.10984883596668962
2,20,0.09469275587506189
2,21,0.04412408500036325
2,22,0.06514726155683094
2,23,0.13583031867550746
2,24,0.06065306597126337
2,25,0.06065306597126337
2,26,0.12403221918470336
2,27,0.09464485721884705
2,28,0.06065306597126337
2,29,0.0944079475100492
2,30,0.14570299226529754
2,31,0.2691352677591075
2,32,0.06065306597126337
2,33,0.09401688689900538
2,34,0.08523462704071848
2,35,0.06065306597126337
2,36,0.09452933347248736
2,37,0.055534116129964124
2,38,0.08042270441579803
2,39,0.2071615499472173
2,40,0.09308291912459264
2,41,0.036351861893097644
2,42,0.08842203299409829
2,43,0.13909532227574758
2,44,0.08472705391899275
2,45,0.09425472937442693
2,46,0.06065306597126337
2,47,0.10877843683851326
2,48,0.06065306597126337
2,49,0.06065306597126337
2,50,0.08559492068666805
2,51,0.06065306597126337
2,52,0.09081632863149793
2,53,0.09254032803913667
2,54,0.08769026135109954
2,55,0.0940229879539042
2,56,0.06065306597126337
2,57,0.06065306597126337
2,58,0.1006436375786506
2,59,0.06065306597126337
2,60,0.08998597473426401
2,61,0.06065306597126337
2,62,0.06065306597126337
2,63,0.09407850307507276
2,64,0.19465887546251284
2,65,0.13743646195512638
2,66,0.06065306597126337
2,67,0.2179216165781361
2,68,0.05892003331720036
2,69,0.12425453417318034
2,70,0.21895373529075335
2,71,0.06065306597126337
2,72,0.09351387040686368
2,73,0.13243529478769353
2,74,0.21163971288856362
2,75,0.06065306597126337
2,76,0.06065306597126337
2,77,0.06065306597126337
2,78,0.14336007331738032
2,79,0.13000441628336631
2,80,0.06065306597126337
2,81,0.08771164773302806
2,82,0.05085577092046997
2,83,0.1481544156196725
2,84,0.06065306597126337
2,85,0.06065306597126337
2,86,0.06353482985028323
2,87,0.06065306597126337
2,88,0.14268375896103572
2,89,0.06065306597126337
2,90,0.09396231601567359
2,91,0.09416722081876397
2,92,0.06065306597126337
2,93,0.13983745744252893
2,94,0.06065306597126337
2,95,0.06065306597126337
2,96,0.06065306597126337
2,97,0.09364863960798425
2,98,0.09395596727236012
2,99,0.14499521595090528
3,4,0.06065306597126337
3,5,0.06065306597126337
3,6,0.06065306597126337
3,7,0.42136535980249845
3,8,0.09334035617357536
3,9,0.08421716767409214
3,10,0.06065306597126337
3,11,0.1384266008810096
3,12,0.06065306597126337
3,13,0.06065306597126337
3,14,0.06065306597126337
3,15,0.2995241960973072
3,16,0.06065306597126337
3,17,0.06065306597126337
3,18,0.06065306597126337
3,19,0.3064219613203642
3,20,0.15165154405685916
3,21,0.06401684373267807
3,22,0.1404354755367852
3,23,0.06065306597126337
3,24,0.06065306597126337
3,25,0.06065306597126337
3,26,0.09450894608881041
3,27,0.06065306597126337
3,28,0.06065306597126337
3,29,0.06065306597126337
3,30,0.18995174731456133
3,31,0.06065306597126337
3,32,0.06065306597126337
3,33,0.09421736224675722
3,34,0.06065306597126337
3,35,0.06065306597126337
3,36,0.06065306597126337
3,37,0.09395879125945149
3,38,0.06065306597126337
3,39,0.06065306597126337
3,40,0.17095343334663765
3,41,0.06065306597126337
3,42,0.09472358507249352
3,43,0.06065306597126337
3,44,0.09253785482807028
3,45,0.14043186277848735
3,46,0.06065306597126337
3,47,0.06065306597126337
3,48,0.09446697250221935
3,49,0.06065306597126337
3,50,0.30260241355065715
3,51,0.09373403580892488
3,52,0.06065306597126337
3,53,0.06065306597126337
3,54,0.06065306597126337
3,55,0.14232623110464335
3,56,0.09008921766101081
3,57,0.06065306597126337
3,58,0.08987951212986407
3,59,0.06065306597126337
3,60,0.09453877473411099
3,61,0.09204466154565918
3,62,0.06065306597126337
3,63,0.06065306597126337
3,64,0.06065306597126337
3,65,0.06065306597126337
3,66,0.14292713671698487
3,67,0.06065306597126337
3,68,0.14388902068191925
3,69,0.06065306597126337
3,70,0.3016801329710351
3,71,0.06065306597126337
3,72,0.06065306597126337
3,73,0.2061285422765793
3,74,0.06065306597126337
3,75,0.09471271894107959
3,76,0.06065306597126337
3,77,0.06065306597126337
3,78,0.09150826845127276
3,79,0.2127813296487023
3,80,0.09421812756909885
3,81,0.21635365152698263
3,82,0.09373037832730266
3,83,0.09295592231312538
3,84,0.06065306597126337
3,85,0.06065306597126337
3,86,0.06065306597126337
3,87,0.09149029389703651
3,88,0.09451463759534046
3,89,0.06065306597126337
3,90,0.06065306597126337
3,91,0.09378246734870496
3,92,0.06065306597126337
3,93,0.09309280373786333
3,94,0.06065306597126337
3,95,0.09459886108280487
3,96,0.09375052341447439
3,97,0.09399970558878902
3,98,0.21132008336031305
3,99,0.21192889632771802
4,5,0.09390904166481462
4,6,0.06065306597126337
4,7,0.09445165486751188
4,8,0.09392550216157824
4,9,0.09410931915014563
4,10,0.4036404123946403
4,11,0.06065306597126337
4,12,0.14237352963158398
4,13,0.10045718866613576
4,14,0.2143130223319052
4,15,0.0909848088099679
4,16,0.06065306597126337
4,17,0.14336146595664517
4,18,0.09288051011580514
4,19,0.14348579401966918
4,20,0.09399381196811468
4,21,0.1010108962354488
4,22,0.08567214867891765
4,23,0.09218375163196187
4,24,0.09466373036746965
4,25,0.281685132128875
4,26,0.06065306597126337
4,27,0.06065306597126337
4,28,0.09340572159574553
4,29,0.2983342579166693
4,30,0.06065306597126337
4,31,0.10239972587298926
4,32,0.1434473172764123
4,33,0.06065306597126337
4,34,0.20112732603812114
4,35,0.06065306597126337
4,36,0.12206576356878396
4,37,0.09184578425911058
4,38,0.09447259130404219
4,39,0.30553286380005745
4,40,0.06065306597126337
4,41,0.07052922556794514
4,42,0.0944314755833217
4,43,0.06065306597126337
4,44,0.09288598264505746
4,45,0.07157446968801015
4,46,0.4256071560862803
4,47,0.2136425503165751
4,48,0.06065306597126337
4,49,0.09152112068173532
4,50,0.06065306597126337
4,51,0.0943237040605624
4,52,0.06065306597126337
4,53,0.06065306597126337
4,54,0.1968151023663093
4,55,0.06065306597126337
4,56,0.06065306597126337
