Source,Target,Weight
0,1,0.08067964463123112
0,2,0.034993774911115556
0,3,0.6597952800917717
0,4,0.8893146006755643
0,5,0.034993774911115556
0,6,0.05389041336311793
0,7,0.05521757572633248
0,8,0.08328431053281778
0,9,0.08443173086217355
0,10,0.0826262237925576
0,11,0.9130728896814433
0,12,0.050474093285990396
0,13,0.085045693226211
0,14,0.12952963649363794
0,15,0.19083795806972692
0,16,0.05071896640207223
0,17,0.1603104617595918
0,18,0.05434432073552864
0,19,0.841879706478883
0,20,0.034993774911115556
0,21,0.13276795409382033
0,22,0.034993774911115556
0,23,0.06569236180408837
0,24,0.034993774911115556
0,25,0.33726772543601236
0,26,0.07595591215020703
0,27,0.08483674756117872
0,28,0.034993774911115556
0,29,0.05421844400890981
0,30,0.05489290622841905
0,31,0.05441224636730936
0,32,0.034993774911115556
0,33,0.034993774911115556
0,34,0.12609121568881165
0,35,0.16202309479365332
0,36,0.11034442090951828
0,37,0.034993774911115556
0,38,0.05476758062004096
0,39,0.7283273775111277
0,40,0.08429705427963122
0,41,0.03780783277660198
0,42,0.08170123334337702
0,43,0.07905153805838686
0,44,0.034993774911115556
0,45,0.034993774911115556
0,46,0.13066281358784296
0,47,0.6986371966024185
0,48,0.034993774911115556
0,49,0.054947148680234155
0,50,0.0804275864310752
0,51,0.08249111375163891
0,52,0.055091154548228764
0,53,0.034993774911115556
0,54,0.08377985975945337
0,55,0.13111660361522004
0,56,0.05444123839848771
0,57,0.034993774911115556
0,58,0.034993774911115556
0,59,0.034993774911115556
0,60,0.034993774911115556
0,61,0.05231842857304815
0,62,0.034993774911115556
0,63,0.24703030321293762
0,64,0.034993774911115556
0,65,0.12724687194062168
0,66,0.08316848580035288
0,67,0.12828764859301245
0,68,0.034993774911115556
0,69,0.05488760462643566
0,70,0.05470006141150619
0,71,0.05504622870531808
0,72,0.034993774911115556
0,73,0.07970176546785422
0,74,0.034993774911115556
0,75,0.13040838769854587
0,76,0.11096223911679652
0,77,0.9044325186446974
0,78,0.08056779352735985
0,79,0.05499730788328779
0,80,0.08462403840315243
0,81,0.034993774911115556
0,82,0.034993774911115556
0,83,0.13199801177336734
0,84,0.08436013181966402
0,85,0.034993774911115556
0,86,0.05494256395656962
0,87,0.034993774911115556
0,88,0.08413593095997922
0,89,0.054763266017398476
0,90,0.08172274773819957
0,91,0.05445790937625049
0,92,0.17265279218208457
0,93,0.08368829111955363
0,94,0.034993774911115556
0,95,0.2834216755653452
