Source,Target,Weight
0,1,0.1157771511069314
0,2,0.07788007830714051
0,3,0.07788007830714051
0,4,0.18006989054516812
0,5,0.07788007830714051
0,6,0.11993532059299634
0,7,0.07788007830714051
0,8,0.1184589555654927
0,9,0.07788007830714051
0,10,0.1179399674465826
0,11,0.17724562719382883
0,12,0.11233216043651849
0,13,0.07788007830714051
0,14,0.11993532059299634
0,15,0.07788007830714051
0,16,0.07788007830714051
0,17,0.1787554508057862
0,18,0.07788007830714051
0,19,0.4713269435714865
0,20,0.07788007830714051
0,21,0.07788007830714051
0,22,0.07788007830714051
0,23,0.11988220865401351
0,24,0.07788007830714051
0,25,0.154902165683121
0,26,0.169042991251264
0,27,0.07788007830714051
0,28,0.07788007830714051
0,29,0.07788007830714051
0,30,0.07788007830714051
0,31,0.07788007830714051
0,32,0.07788007830714051
0,33,0.07788007830714051
0,34,0.11993532059299634
0,35,0.12016321596733448
0,36,0.11682293490040867
0,37,0.07788007830714051
0,38,0.07788007830714051
0,39,0.11968959951923622
0,40,0.07788007830714051
0,41,0.08414287926192666
0,42,0.11728073332590873
0,43,0.11503320242885323
0,44,0.07788007830714051
0,45,0.07788007830714051
0,46,0.07788007830714051
0,47,0.1814136530282249
0,48,0.07788007830714051
0,49,0.07788007830714051
0,50,0.11673666346917522
0,51,0.11774168576583628
0,52,0.07788007830714051
0,53,0.07788007830714051
0,54,0.07788007830714051
0,55,0.07788007830714051
0,56,0.07788007830714051
0,57,0.07788007830714051
0,58,0.07788007830714051
0,59,0.07788007830714051
0,60,0.07788007830714051
0,61,0.1164368041037284
0,62,0.07788007830714051
0,63,0.11757802440304893
0,64,0.07788007830714051
0,65,0.07945523099274655
0,66,0.11990893897087472
0,67,0.1198122309082852
0,68,0.07788007830714051
0,69,0.07788007830714051
0,70,0.07788007830714051
0,71,0.07788007830714051
0,72,0.07788007830714051
0,73,0.07788007830714051
0,74,0.07788007830714051
0,75,0.07788007830714051
0,76,0.1595866162112658
0,77,0.12048280434983756
0,78,0.11525175341923911
0,79,0.07788007830714051
0,80,0.07788007830714051
0,81,0.07788007830714051
0,82,0.07788007830714051
