Source,Target,Weight
0,35,0.5536912991609895
0,76,0.8933753268007562
1,9,0.5488269386672702
1,45,0.7934623891466597
1,60,0.6435180604976576
1,63,0.8205278621943835
1,98,0.8597253545014293
2,31,0.8854896722303289
2,32,0.5457346568869349
2,70,0.5293466572988776
2,92,0.8762396870901997
2,97,0.5583069190219981
3,87,0.88647314410636
3,95,0.5089558760134025
4,32,0.8257633930229414
4,75,0.9085240760898795
4,93,0.7615123395228705
5,68,0.8433276715272316
5,71,0.7657422352292302
6,74,0.832597738340455
6,85,0.8662280101009051
7,25,0.6510572025500629
7,41,0.6976540064936164
7,48,0.5260064038011507
8,21,0.8851386603087938
8,60,0.9002139832560684
11,74,0.8710920315536159
12,32,0.6345574969251281
12,54,0.5910931209329927
12,56,0.5305532248914314
13,36,0.6004737724353812
13,84,0.5904763959034888
14,42,0.5802409411959544
14,49,0.7336615454067273
15,71,0.6691930816409106
15,85,0.6519116770070076
15,99,0.8937098547061574
16,29,0.8054761448852237
16,92,0.8358526672989315
17,68,0.7245672608150069
18,74,0.8149186680747779
18,91,0.6385802732560566
19,47,0.8878326050975447
19,79,0.8820254804519372
21,33,0.8920886767063424
21,43,0.7353620779675377
22,71,0.7400159675368203
22,74,0.56619337601788
22,76,0.827690033917942
22,94,0.8796342018230243
23,36,0.5661695420383297
23,76,0.828625914517244
24,39,0.899756207944996
24,48,0.8295945528713619
24,70,0.7477003008537991
24,84,0.8135661956073285
24,93,0.906178673347847
25,28,0.8909224052594422
25,63,0.7941174655642141
26,28,0.9042651938621468
26,54,0.8985170947788559
26,56,0.5929222866811368
27,73,0.8834606177469438
28,53,0.8933161019440928
28,78,0.5902205253168574
28,93,0.7018577301545468
29,50,0.5629777636507998
29,73,0.8213451534629816
29,84,0.8084942498321402
30,75,0.5467869433548561
31,49,0.5270216282202921
31,96,0.520961897821808
31,99,0.6206264870900986
32,45,0.68943440898029
32,51,0.5864429412710626
32,73,0.7926160505175721
32,92,0.6673941455630604
33,56,0.662944368839168
34,63,0.7966927091981931
34,64,0.6641545775550726
34,70,0.6367920688032749
34,73,0.9034968800494044
34,93,0.8152104289309475
36,98,0.7942867401224933
37,47,0.7299663921787944
38,75,0.5503643848521398
39,53,0.8922274075574455
39,59,0.7768253260664385
39,69,0.5932741637475305
39,82,0.5127210616145534
40,59,0.8298770284113524
40,61,0.5803684816202807
40,84,0.5492431863698716
41,98,0.8167764333775529
42,54,0.6245841754252958
43,75,0.9138792893235897
43,85,0.825876570225978
45,72,0.7675128756590169
46,76,0.8300047879344201
48,84,0.6160065626473868
49,79,0.535632592427499
49,86,0.7461097237047327
50,61,0.907154236424567
50,64,0.8376971460973632
50,91,0.9073218313219478
51,56,0.5170064019866027
53,78,0.5690833668640094
53,84,0.8040681417401006
53,96,0.7941764732472972
58,88,0.8611770768565042
59,72,0.6463989552849444
63,84,0.8170818830619712
63,86,0.5586100251672073
64,72,0.6116215555874257
64,99,0.6299916752593389
65,87,0.7676584080147025
65,96,0.8617823239642477
67,70,0.880716958678973
69,97,0.5114332198318609
70,97,0.6103659221922817
71,97,0.7210250013802988
72,93,0.8963463176800378
74,79,0.7916158137186614
76,89,0.6760467550766817
76,99,0.7021537406794153
77,97,0.7621399186923044
79,86,0.652617195801384
82,84,0.7354561204683275
86,93,0.8819006445906
86,97,0.7193403199866751
88,90,0.6861325992073412
90,91,0.5846317238175336
95,99,0.8189985637707057
