Source,Target,Weight
0,76,0.7397706940042788
1,45,0.5262383073394269
1,63,0.6066539012110232
1,98,0.7201031651934233
2,31,0.7081297968941949
2,92,0.7522032762456101
3,87,0.7884676144511804
3,95,0.6216401107445952
4,32,0.8159263404967315
4,75,0.8275083350859018
4,93,0.5178867039307764
5,68,0.6288533276913516
6,74,0.7472211561654032
6,85,0.883152517950606
8,21,0.7865996341068051
8,60,0.7486041696560902
11,74,0.5894681438331818
13,84,0.5475223614455575
14,49,0.5840052616159671
15,99,0.7445764009671408
16,29,0.5497350506980333
16,92,0.7781100458626109
17,68,0.5022993236510663
18,74,0.8301164570130988
19,47,0.6527877370847802
19,79,0.7807436929215412
21,33,0.788077016581592
22,71,0.5887922858804505
22,94,0.8576610298984324
23,76,0.6002737081590095
24,39,0.7936830273604397
24,48,0.78753981078438
24,70,0.6455632917281555
24,84,0.6040426546262806
24,93,0.7982194550645744
25,28,0.8070081939670685
26,28,0.8284216915829604
26,54,0.749127211456342
27,73,0.8543619589874832
28,53,0.8792320717525711
29,73,0.587369663933066
29,84,0.7052415605582301
32,73,0.6152253165332132
32,92,0.5201371656265747
34,63,0.6969458130417073
34,64,0.5089292437629941
34,73,0.7643787684024828
34,93,0.7130087850475366
37,47,0.7286361720600324
39,53,0.7424347775159879
39,82,0.517785769033118
40,43,0.513650069953622
40,59,0.6308633148345898
40,77,0.5250227162727643
41,74,0.5552331950296474
41,98,0.6492672698057154
43,75,0.9085448383187574
43,85,0.7218664548644239
45,72,0.8734899937187862
50,61,0.902077722840988
50,64,0.6650716054025869
50,91,0.8076742162682375
53,78,0.5468644778819989
53,84,0.7328086298233991
53,96,0.527556119636492
57,65,0.5819146699915749
58,88,0.5365899697177513
63,84,0.5898950149455668
64,72,0.6043114828987246
64,99,0.6299598718438798
65,96,0.678669044296175
67,70,0.6793750574627021
70,97,0.5740655926676868
71,97,0.5212824441008793
72,93,0.7899098905069308
74,79,0.5374161229003767
76,89,0.5539011067475433
76,99,0.7025361940704271
77,97,0.6321241279572263
79,86,0.5179926891268444
86,93,0.8743850098208878
88,90,0.5248927171215337
95,99,0.57695487410382
