Source,Target,Weight
0,35,0.6599862102572978
0,76,0.9039382146360979
1,9,0.6556906952959236
1,10,0.5393027149799205
1,45,0.7547647717909387
1,46,0.5802426338102762
1,60,0.7429153279276339
1,63,0.8645305019042314
1,98,0.8864026115020666
2,31,0.9001719242188979
2,32,0.6560617383074041
2,70,0.5035301161837881
2,92,0.8952078288391184
2,97,0.531077969276062
2,99,0.5025072065700568
3,87,0.8432393387036313
3,95,0.6260713805772612
4,32,0.8287267305940329
4,75,0.864214834044019
4,93,0.8264444789965649
5,68,0.8775820864062724
5,71,0.8245445578297327
6,74,0.7919914674821871
6,85,0.8900939106584239
7,25,0.7248602401371212
7,41,0.7833344608586584
7,48,0.6424158292031951
8,21,0.8979122918224693
8,60,0.8968657904850702
8,98,0.597027690451171
9,91,0.5140674072624936
11,74,0.8802488147977509
12,32,0.7359445222065694
12,54,0.6979131831964109
12,56,0.5637050947518216
13,36,0.6598817123514615
13,84,0.6953222579550247
14,42,0.6906532928123601
14,49,0.8089449668170755
15,71,0.6365561499291428
15,85,0.6201175693446712
15,99,0.9034028165236306
16,29,0.8511941743054914
16,92,0.8733188395799442
17,68,0.7249116057586642
18,74,0.859957890445951
18,91,0.6074363458268675
19,47,0.8998194321930308
19,79,0.8983512702235383
20,68,0.5871771411549014
21,33,0.9022884243517932
21,43,0.6994980462247101
22,71,0.7909136424223772
22,74,0.6757619661855165
22,76,0.8494546835048546
22,94,0.8971220648808632
23,36,0.5385571276429532
23,76,0.8689083039317889
24,39,0.9073266468944808
24,48,0.8697743824725771
24,65,0.5262775474922079
24,70,0.8188421608198829
24,84,0.7738881040407943
24,93,0.9104594063574143
25,28,0.9029089067418682
25,63,0.8484793774734841
25,95,0.6178083535032884
26,28,0.8773135276800783
26,54,0.9066033494971646
26,56,0.5640051255333451
27,73,0.8990783598540557
28,53,0.9037800975998408
28,78,0.5614351306256634
28,93,0.7552024983477026
29,50,0.5355210141242492
29,73,0.8650241590874953
29,84,0.7690635199799633
30,75,0.6536086633514568
31,49,0.6433949412217361
31,96,0.6220836470299588
31,99,0.5903581761446143
32,45,0.6558102960853112
32,51,0.6957258319266966
32,73,0.8460256246509843
32,92,0.7614176440460211
33,56,0.6306121904468708
34,63,0.8403110813103638
34,64,0.7424799868957755
34,70,0.7251334500459703
34,73,0.9089166086619007
34,93,0.8608283757265959
36,98,0.8487471434240904
37,39,0.6123064606311358
37,47,0.6943655111370971
38,75,0.6474621789045161
38,79,0.5735953882829565
38,99,0.5853348719772643
39,53,0.9034575137297856
39,59,0.8305902366493142
39,69,0.5643398413527058
39,82,0.629041421740438
40,43,0.5387395430412638
40,59,0.8696872395520863
40,61,0.5520635767700128
40,84,0.6627553465580117
41,55,0.5917203900085826
41,98,0.8600407898639184
42,54,0.5941228457420571
43,75,0.9141887320991632
43,85,0.8648035165971756
45,72,0.8214667162004887
46,76,0.8694014221254648
48,84,0.5859635680757368
49,79,0.6501452240564238
49,86,0.8176143232220886
50,61,0.910965346611439
50,64,0.8741546636431294
50,91,0.910264251542935
53,78,0.5413288435549803
53,84,0.8524177644467136
53,96,0.7554440295990332
57,65,0.589700091260403
57,84,0.5073334305001304
58,88,0.8652781732912985
59,72,0.6148737062335604
63,84,0.8595815367270861
63,86,0.6714141052369523
63,88,0.6018158781294246
64,72,0.5817924203336584
64,74,0.5215802567314956
64,79,0.5032357190311244
64,99,0.7317741994807193
65,87,0.8319682149638404
65,96,0.8876371357962585
67,70,0.8976735648886752
69,97,0.6290120232029118
70,81,0.5233057605844499
70,97,0.7046704877316919
71,97,0.7971809562704726
72,93,0.8964278670271218
74,79,0.844608078370627
76,89,0.6430755657671671
76,99,0.7865175007301862
77,97,0.828103000977439
79,86,0.7499288034618734
82,84,0.768929408465572
83,96,0.5634342282226003
84,97,0.5646714882180852
86,93,0.8975579929681269
86,97,0.7984010989613628
88,90,0.7742525776306926
90,91,0.6924802960602152
95,97,0.5350019275573681
95,99,0.7790555324825197
