Source,Target,Weight
1,63,0.5440602832780486
2,92,0.6117834021343735
3,87,0.5223492517664057
4,32,0.7115765903476265
4,75,0.5821472500264459
4,93,0.6016985064804601
6,85,0.7252636841548112
8,21,0.7580874810856139
15,99,0.5959389775103088
18,74,0.7430343538819943
19,79,0.6473709752986696
22,94,0.8237646691273642
24,39,0.522948587574791
24,48,0.7016736164927413
24,70,0.6104629279976282
24,93,0.5141947646625298
25,28,0.6870255136896338
26,28,0.7792576893788776
27,73,0.8457462653864383
28,53,0.7757881978871223
29,84,0.5329432942876605
34,93,0.55370102334047
37,47,0.6586790761551381
39,53,0.565365654397176
39,82,0.6015812368600744
41,98,0.6179144077990748
43,75,0.8658885832983435
45,72,0.7164217395157886
46,76,0.5304129870020949
50,61,0.8331662804987058
50,91,0.6713646384835259
53,84,0.5571148454899691
64,99,0.5870860436390528
65,96,0.6265673160018215
72,93,0.5571211826023337
76,99,0.6574062733098869
86,93,0.6874469172384391
