Source,Target,Weight
0,35,0.6277983029614566
0,76,0.9089192368473566
1,9,0.7486039954085875
1,10,0.5918303766202401
1,45,0.820313278018332
1,46,0.5519438666301275
1,60,0.8147846518570243
1,63,0.8891492797591648
1,98,0.8956172678165147
2,31,0.9065404712379914
2,32,0.62406522976709
2,83,0.5796063436759209
2,92,0.904966487331254
2,93,0.5825127176122634
2,97,0.6356664118693324
3,87,0.8729410311941103
3,95,0.5955375190428757
4,32,0.8692720720136247
4,75,0.8576863036915138
4,93,0.864830156587705
5,68,0.8959445289719083
5,71,0.8667920368704101
6,74,0.8452854302544028
6,85,0.8591239976885485
7,25,0.7804199721617452
7,41,0.8414799158307892
7,48,0.7419755645933936
8,21,0.8979906507355127
8,60,0.8970920214036489
8,98,0.6971917623120366
11,74,0.8965102360296264
12,32,0.8059017144651823
12,54,0.6638755556033834
12,56,0.5362128728688957
13,36,0.7526144522592737
13,84,0.7822669338571855
14,42,0.7786856260312687
14,49,0.7694922552381559
15,71,0.7327644174824517
15,85,0.7237624759556971
15,99,0.8593433412540973
16,29,0.8709814057102346
16,90,0.5481856175189197
16,92,0.8307265771792617
17,68,0.6895572495597027
18,50,0.5257214612101443
18,74,0.8867058806572543
18,91,0.6945915746934748
19,47,0.855934720639536
19,79,0.9055855378341413
19,96,0.5031241050036712
20,68,0.5585401740607514
21,27,0.6006500160565591
21,33,0.900467583252153
21,43,0.7774666686432292
22,71,0.7523403289112013
22,74,0.7386049223169883
22,76,0.8807913126806195
22,94,0.9054643344464886
23,36,0.6529006579456182
23,76,0.8913913314991782
24,39,0.910927574024258
24,48,0.8911381680475609
24,65,0.6377350160215449
24,70,0.8622386334577133
24,82,0.537402896221944
24,84,0.8349748376921794
24,93,0.8660557771406249
25,28,0.8588735197366362
25,63,0.8798548714265456
25,95,0.5876774845546667
26,28,0.8958922072248598
26,51,0.5295549270174239
26,54,0.9106236633893717
26,56,0.6495698862966277
27,73,0.9069937218738703
28,53,0.9085191781782027
28,78,0.534053616199533
28,93,0.8238400169145838
29,50,0.6512552360965019
29,73,0.8595402531464095
29,84,0.8288169082350365
30,75,0.7479255598595339
31,49,0.6120161996650227
31,96,0.7255816979800949
31,99,0.5588829239363216
32,45,0.7525914454862307
32,51,0.6617948827139121
32,73,0.8754773513127482
32,92,0.8239445879440943
33,56,0.732322945643369
34,63,0.8753666844480944
34,64,0.7062688106381663
34,70,0.8033089889855087
34,73,0.9096807048701655
34,93,0.8864207966865589
35,93,0.5253068659695579
36,98,0.8805653275477633
37,39,0.717032537700455
37,47,0.660500905552085
38,75,0.74546078272936
38,79,0.6843130636317271
38,99,0.6943919312403913
39,53,0.9090926235889586
39,59,0.8620916259747571
39,69,0.6734534810014596
39,82,0.5983627095892677
40,43,0.6540248390871135
40,59,0.8917179229770803
40,61,0.525139118418745
40,84,0.7044264907328394
41,55,0.6736971783063554
41,74,0.5500845398830166
41,98,0.886517973749873
42,54,0.5651471326379435
43,75,0.9143682882460832
43,85,0.8893389723760731
44,95,0.616216102510042
45,56,0.5366964748802122
45,72,0.855770652251783
45,73,0.553610945823622
46,76,0.8877041785804153
48,84,0.6948494730863655
49,79,0.6184372673210798
49,86,0.8627738589384809
50,61,0.8692220873469352
50,64,0.8315216376218693
50,91,0.9121849594580191
51,56,0.6019519991886357
51,92,0.5760028253913697
53,78,0.514927924320441
53,84,0.8796554579222217
53,96,0.8238429335901887
56,68,0.5875075910888025
57,65,0.6956402587486756
57,84,0.6156908260595526
58,88,0.8842256999847512
59,72,0.5848859617211708
63,84,0.8864167568338035
63,86,0.7642392871821875
63,88,0.5724649714084444
64,72,0.5534180691728634
64,79,0.6212524046560044
64,99,0.7830562225307377
65,87,0.7913926463229403
65,96,0.8888383630362117
67,70,0.9049442375545742
69,97,0.7293216818604249
70,97,0.6703033025076548
71,97,0.849154543485294
72,93,0.9047984764333985
74,79,0.8769871639132943
76,89,0.6117124003351734
76,99,0.8438890627890963
77,97,0.8679375529954975
78,79,0.545815685850553
79,86,0.8202673563642824
81,85,0.5725950882281013
82,84,0.7314282786963805
83,96,0.535955216656188
84,97,0.5371321347696509
86,93,0.906199138532003
86,97,0.8464907509622774
88,90,0.8354168400091188
90,91,0.7792725582964206
90,95,0.506859070518153
95,97,0.6501200890351776
95,99,0.8290868623363219
