Source,Target,Weight
0,76,0.641157918962864
1,63,0.6377577118469046
1,98,0.6156355654664101
2,31,0.6006979366569868
2,92,0.6669454657012903
3,87,0.7318632977360245
3,95,0.50442354868271
4,32,0.7459663612756023
4,75,0.7653319721547187
4,93,0.5444393230398726
5,68,0.5289087871825012
6,74,0.6590675451104778
6,85,0.8534511427750551
8,21,0.74314217529994
8,60,0.6513481245498134
11,74,0.6196908218462489
12,56,0.5039819532482345
15,99,0.6520167989272879
16,29,0.5779205694636507
16,92,0.6965439764478901
18,74,0.7675298316389745
19,47,0.5420783509396194
19,79,0.6933384628228796
21,33,0.7037929282261777
22,94,0.8092274234443763
24,39,0.7135873451111764
24,48,0.7610410840379255
24,70,0.6786620294751731
24,84,0.635012583786854
24,93,0.7252723966433663
25,28,0.7309947210933907
26,28,0.8708957799720992
26,54,0.6761223776336096
27,73,0.8780754083356119
28,53,0.8473431138156905
29,73,0.6174847505809311
29,84,0.7414000685779887
32,73,0.5000150957562588
34,63,0.5884694275603025
34,64,0.5350226040685436
34,73,0.6750836812774599
34,93,0.6339769347389036
37,47,0.6331643950401802
39,53,0.6436380263184631
39,82,0.5443332130993487
40,59,0.663208368649572
41,98,0.6825559145697222
42,54,0.5020837199646089
43,75,0.9021905139186347
43,85,0.6257563891113855
45,72,0.836111629887574
50,61,0.8894196638924975
50,64,0.69917055578014
50,91,0.7373407725167828
53,78,0.574902819232111
53,84,0.6370806832994631
53,96,0.5546045002901357
57,65,0.6117500731193352
59,72,0.5241065441480618
64,72,0.5346093369523994
64,99,0.6622586051462152
65,96,0.5669415524368093
67,70,0.5917384390384508
72,93,0.731880449192467
74,79,0.564970036731631
76,99,0.5948457949423605
77,97,0.6645338250433314
79,86,0.5445507422131427
86,93,0.8376178196162078
95,99,0.6065359830586137
