Source,Target,Weight
0,35,0.8330788153216779
0,54,0.5474872536282713
0,76,0.913089742851426
1,9,0.8392884424822813
1,10,0.8320110797662021
1,45,0.8972041364893606
1,46,0.7953713371222947
1,60,0.8996877768473015
1,63,0.8959271842441623
1,98,0.9123124441071594
2,31,0.8931422316472543
2,32,0.6679929112174524
2,60,0.5558429562262441
2,70,0.5458281179426598
2,83,0.7479854084328941
2,92,0.8785702397497812
2,93,0.8325605488381909
2,97,0.6703585152762739
2,99,0.6538572408434078
3,87,0.8926789025982061
3,95,0.6427479552847553
4,32,0.9090526529058724
4,75,0.9070347050982704
4,93,0.9082793978374569
5,51,0.544318663371602
5,68,0.8748015852332276
5,71,0.9072913860582713
5,91,0.5870274574784529
6,74,0.8698557688896597
6,85,0.9074473494324073
7,25,0.8874527055471724
7,41,0.9048604492520459
7,48,0.8873447765567608
7,63,0.6665422923121966
8,21,0.9089983077290825
8,23,0.7314405376360024
8,51,0.7827487624657211
8,60,0.864541787051065
8,98,0.8736944032788643
11,74,0.9089651434372661
12,32,0.899338109209259
12,54,0.8011438699224624
12,56,0.708512633136208
13,36,0.7548773514431673
13,84,0.892412539990958
13,92,0.5989298780398705
14,42,0.8321661345358274
14,49,0.8831469912602674
15,71,0.8795329224591446
15,85,0.8450338538626204
15,99,0.8943809342532879
16,24,0.5692442545294132
16,29,0.9026163581059228
16,90,0.8153530706019427
16,92,0.8442131353338006
17,67,0.6704808186196208
17,68,0.7184774738106467
17,83,0.5688487234178969
18,50,0.7226547425096471
18,74,0.9048793729477191
18,78,0.5560942180782897
18,91,0.7978362433112237
19,38,0.5187471308565146
19,47,0.9038224216410913
19,79,0.9012079239384947
19,96,0.572336184537673
20,68,0.67930727210088
20,72,0.5838293614309852
20,87,0.6370154424598846
20,88,0.538895156982747
21,27,0.7480076902817118
21,33,0.9128700322390492
21,43,0.8802400069281638
21,86,0.6148184825055345
22,71,0.8360697358950963
22,74,0.818007702206169
22,76,0.9031663525821143
22,94,0.9133391572372423
23,36,0.6787873975858482
23,76,0.9104312296169004
24,39,0.9135420198590052
24,48,0.907799803445684
24,65,0.5489036151353057
24,70,0.8781650956806848
24,82,0.6881739997467479
24,84,0.900012189728013
24,93,0.8584035130260019
25,28,0.8562471388546486
25,63,0.9087913173741482
25,95,0.8227120604995628
26,28,0.9073756684180927
26,51,0.67121998419989
26,53,0.6456757371954988
26,54,0.9061233838167991
26,56,0.8486949780505273
27,62,0.57246432717086
27,73,0.9084411076807262
28,36,0.5018537828594636
28,53,0.8680852737268451
28,78,0.7219404159150861
28,93,0.9007413553334638
29,50,0.7926143922924287
29,73,0.9059060540409472
29,77,0.5701142507952006
29,84,0.8990884297345403
30,38,0.6598055176708147
30,75,0.7944777929888591
31,49,0.6036154485018613
31,96,0.8823703298140266
31,99,0.8286898423439505
32,45,0.8488553258623778
32,48,0.7639037026324544
32,51,0.838234678165645
32,73,0.9094421422804017
32,92,0.8652360899331323
33,56,0.8121710998510324
33,62,0.6072914258218375
34,63,0.8987066996843591
34,64,0.6078911988165084
34,67,0.6242473298755956
34,70,0.8983927546877456
34,73,0.9068059308261245
34,93,0.906311831431554
35,93,0.8067049388321618
36,40,0.5323808683468069
36,98,0.8915276541973722
37,39,0.6171556245550827
37,47,0.8515666003986235
37,78,0.6939737105643884
38,66,0.5159845664016643
38,75,0.8203740243280643
38,79,0.7000795561799721
38,99,0.7190696973342958
39,53,0.9128663761281924
39,59,0.8976585974585595
39,69,0.8685002848804823
39,82,0.6439454035882495
40,43,0.856609623846882
40,59,0.89916446574848
40,77,0.7213747455813564
40,84,0.8180607573350761
41,55,0.8256585636547614
41,74,0.6158762232106051
41,98,0.9098513178825314
42,54,0.8031056296484985
43,75,0.9135597028428178
43,76,0.7531460575116296
43,85,0.9048522154595514
44,95,0.8521047157349928
45,56,0.7131395745028108
45,72,0.8710074189497058
45,73,0.6035527791081935
46,76,0.910444937761376
46,88,0.5464121144741454
47,87,0.6857348330286528
48,73,0.6331513925382191
48,84,0.79973334729081
49,79,0.7615285294263687
49,86,0.908227978756022
50,61,0.8800747257400487
50,64,0.8364089302098745
50,91,0.9137816993107301
51,56,0.773787464863095
51,92,0.6363660767883967
53,78,0.6981272416320755
53,84,0.8969823433517551
53,96,0.8970188952243848
56,68,0.8413553126495193
56,96,0.6186197971376889
57,65,0.796261858501103
57,84,0.6705848714291686
58,76,0.6798621427503888
58,88,0.8908823526901068
59,72,0.7376917394423051
62,79,0.6524445534090241
63,84,0.9104565576353812
63,86,0.8065653005683312
63,88,0.6069540094222592
64,72,0.8243044545855209
64,74,0.5642168817291466
64,79,0.8525505244323756
64,99,0.8759394180797523
65,87,0.8946052097835181
65,96,0.8639850563905184
67,70,0.913254884855281
69,97,0.884424895539275
70,81,0.563745650025912
70,97,0.8355508501113931
71,97,0.7886983695466391
72,85,0.5917995566655687
72,93,0.9075622544756999
74,79,0.9074078732109908
76,89,0.5041052191384217
76,99,0.8964331950085962
77,97,0.8893374438564172
78,79,0.7981071461505965
78,85,0.6252753221499587
79,86,0.8731188808721418
81,85,0.618974264076868
82,84,0.8406177946584161
83,96,0.721474562649028
83,98,0.6126676509093028
84,97,0.6003440808928627
86,93,0.905563715015734
86,97,0.8529476613145368
88,90,0.7895347691004031
90,91,0.8879839883051709
90,95,0.6909333420726569
95,97,0.7293380764781642
95,99,0.9009250290302516
