Source,Target,Weight
0,19,0.6030441979451145
0,20,0.5398215742567047
1,10,0.862083642343798
1,67,0.8585084773379623
1,68,0.818015426270488
3,9,0.5007496385777398
3,35,0.6789664397639583
4,47,0.7376973883676845
4,55,0.8899956535410674
7,57,0.6866656398626243
7,89,0.6188002961040228
9,49,0.5046348969911661
9,96,0.8627357363343469
10,76,0.5940880923594865
10,81,0.6045772546567576
12,28,0.8488767008752051
13,74,0.8880747093792107
14,64,0.8710422746052033
14,75,0.6265526292347449
15,24,0.5964769334548466
15,58,0.633975723321632
16,31,0.7038922346156528
20,86,0.606866892549117
22,32,0.6951286006563439
22,84,0.740911673767152
22,95,0.6110231487470202
24,67,0.7819056367836331
24,68,0.5094251095470198
24,78,0.6893270837594119
25,86,0.5925742210495991
26,36,0.6181497879550907
29,49,0.72365142716061
30,80,0.8157559002492577
31,53,0.6300344574120842
32,90,0.6278688508987776
33,39,0.5728557486632629
33,55,0.6169138698881955
33,57,0.536972097843059
33,65,0.6783644582590544
34,66,0.5912092031010004
41,99,0.8651771320086303
43,96,0.5434054811741508
45,78,0.5434500215539223
48,63,0.5911932593180238
50,95,0.6462131710127775
50,96,0.6822470917903879
51,94,0.594778237886688
53,55,0.8573774244376693
53,84,0.5861565035415416
54,98,0.6457608947559347
55,91,0.6107032264034609
61,75,0.5697109271356701
63,71,0.6938104409921135
64,70,0.6964896878025638
74,75,0.8361754881028254
75,77,0.5756980667531245
79,96,0.5477785670585565
81,94,0.6649543103502987
92,94,0.5663902081024003
94,99,0.6034694118548357
