Source,Target,Weight
0,19,0.9062172176086934
0,20,0.7306093078839597
0,84,0.6982567178996626
0,85,0.8815419038891518
0,99,0.5072929428511432
1,10,0.8708426633461007
1,53,0.6170777567183122
1,67,0.9137868303176885
1,68,0.9054786778517344
1,89,0.6361937524857469
2,37,0.6383210048851743
2,96,0.5357689048828403
3,35,0.9094935469860721
3,66,0.5312708743702178
3,78,0.6159453504863459
3,79,0.7552405499267474
3,97,0.5506555266318842
4,47,0.7638953341105922
4,55,0.8829269425425289
4,67,0.8809556898773749
5,54,0.6049892883391756
5,66,0.8987572056271277
5,84,0.5044508189772813
6,70,0.7072291471335919
7,57,0.8523502190234662
7,89,0.8913714931949114
8,11,0.8420561040028796
8,28,0.6322284638471383
8,73,0.5368828438116605
8,80,0.5234665409878672
8,81,0.7155501763513796
9,11,0.5084872625079774
9,30,0.6351945096989681
9,33,0.7152699235129507
9,55,0.7227244940846543
9,67,0.6605549102877388
9,96,0.9138510966444935
10,38,0.8702734433328504
10,52,0.6147727773557466
10,76,0.8398738752631759
10,81,0.5696015463616797
10,87,0.7344748313445182
11,71,0.5005961337875319
11,85,0.7458313902097541
12,28,0.913635177326779
12,32,0.5639648762493487
12,43,0.6377548408136117
12,55,0.5116405815076661
12,99,0.5438765099547744
13,28,0.8260359931428048
13,59,0.5377715333063661
13,74,0.9142118007419728
14,45,0.8068416895014954
14,56,0.7508194522161511
14,64,0.911787452256267
14,72,0.8241395418736579
14,74,0.5194116335863677
14,75,0.8089526345162623
15,24,0.8933804489970206
15,31,0.6054255383626239
15,55,0.6283191786048623
15,58,0.8633816015701551
15,61,0.7798352937901422
15,87,0.514652599083682
16,19,0.8706812731027459
16,31,0.8991703358202262
16,36,0.619896036325359
16,49,0.6440543526644474
16,83,0.6845507568869138
16,95,0.7349773108065765
17,32,0.8933425953796021
17,40,0.5189396255759671
17,48,0.8744460264781134
18,26,0.8980609207180285
18,79,0.8401175772201253
18,95,0.7279227632956259
20,45,0.8735498771372421
20,57,0.8299843601419642
20,74,0.8726320540083892
20,86,0.8945918531780802
20,87,0.7534595200488055
21,46,0.8847465587712049
21,73,0.872315886666956
21,79,0.5233327274842176
22,32,0.902753552562438
22,65,0.6473519151766919
22,84,0.9045321817291118
22,95,0.904830007686062
23,48,0.5074988661125145
23,84,0.5324058838966403
23,88,0.6480924651962761
23,89,0.5332383368992903
24,56,0.7121141251117883
24,67,0.8150144998623602
24,68,0.7266350632078057
24,78,0.9023324421103335
25,30,0.5350441328326137
25,86,0.784794919102136
26,36,0.8949388973562065
26,47,0.7507399264242219
26,84,0.6496376112777523
28,56,0.8219659409068417
28,58,0.5372390479061925
28,98,0.8739661006759338
29,49,0.9047782422291095
29,58,0.7521881726947733
29,87,0.8980662393442026
30,43,0.7882900919951631
30,47,0.5061908887763266
30,59,0.7222098614463037
30,62,0.8692627407781982
30,67,0.5284143426578489
30,80,0.9130618623570586
30,84,0.6630099538446885
30,90,0.8741444656015865
31,53,0.7689247435464236
31,57,0.6802371009926189
31,63,0.5505746783062377
31,66,0.8247667710774902
31,92,0.7955623049861431
31,94,0.8521027932140132
32,49,0.818965108488496
32,90,0.8221956952767011
33,39,0.7624949350885
33,55,0.614303290767933
33,56,0.8055492417831434
33,57,0.8590763023646771
33,65,0.8466307545481017
33,89,0.7554373648573747
34,66,0.7771157081870929
34,74,0.7083140843004374
36,44,0.7007329367416217
36,96,0.8643491541205186
37,89,0.8405081811074459
38,79,0.5358065800944034
38,89,0.6268167550900366
39,40,0.6096859579026985
40,97,0.5646124107491813
41,81,0.8130219374817655
41,97,0.6311568692974051
41,99,0.8909866281090092
43,96,0.9025574987524793
44,68,0.5221877288218237
44,77,0.6093216381001213
44,90,0.7118872200973175
45,78,0.6984919430199212
47,58,0.7779002625411212
47,70,0.8337386859006034
48,63,0.8817331302393179
48,99,0.8588868666880497
49,94,0.6343726984007765
49,98,0.6306278171959354
50,79,0.6602295070115748
50,95,0.8501159915392399
50,96,0.8553073517444766
51,94,0.8431092569675158
53,55,0.9117144279958158
53,82,0.6294804038237158
53,84,0.8970254525628678
54,98,0.899245118693658
55,77,0.5229408151730794
55,91,0.588144735292137
56,77,0.6075196181369408
56,95,0.755800577097721
58,75,0.664740122069541
59,99,0.7615175856320086
61,75,0.8041295457584094
62,73,0.6288919669674288
62,75,0.7232617521869121
62,91,0.8347803723771628
63,71,0.8469595545691757
64,68,0.7463380538313237
64,70,0.8773119042166471
64,82,0.8629283533236715
64,96,0.8765432593612915
67,93,0.7363365503604801
68,79,0.6352017645081809
71,78,0.6001821142521439
74,75,0.9102652042293775
74,98,0.7996013434307323
75,77,0.7924034746690043
75,85,0.8098792841623736
77,90,0.6894213222245312
79,96,0.6749146442872392
81,94,0.9083973660373236
86,87,0.5328830780304468
90,94,0.8281802338669639
92,94,0.8966967606074654
94,99,0.8651499154044605
