Source,Target,Weight
0,6,0.8563852686804053
0,19,0.9078091523381429
0,20,0.86881303188253
0,23,0.837286097441182
0,32,0.8252527959472936
0,63,0.9041144094071044
0,65,0.8782134230516725
0,78,0.6189110299056875
0,84,0.8910957216947086
0,85,0.8484859653939721
0,87,0.7066519520616457
0,99,0.9023333244604763
1,5,0.6519355675998244
1,10,0.9122715440437654
1,51,0.6091063359906271
1,53,0.8590030995540883
1,58,0.5515869330319356
1,64,0.7877925651769455
1,67,0.9145288868006448
1,68,0.8866330496354745
1,78,0.7770933266626573
1,88,0.52248093250218
1,89,0.9130955920305119
1,90,0.9061932670933405
1,96,0.5667078925800288
2,13,0.5659442490179398
2,21,0.809939246822421
2,37,0.9141959898604702
2,72,0.6965993197988856
2,76,0.8874356360135315
2,78,0.5094524836802703
2,81,0.8018881779979818
2,96,0.8666063525767999
3,9,0.879639443572558
3,21,0.9115297328717723
3,35,0.8699387775764803
3,66,0.910264911900077
3,78,0.9132855471558124
3,79,0.9129621788409961
3,81,0.8322217613284763
3,90,0.6230470291481967
3,95,0.8783969981715376
3,97,0.8519929737871835
4,27,0.5627887833052535
4,34,0.7286768997807461
4,43,0.9073894422820808
4,47,0.9001234958274835
4,55,0.841338507309803
4,67,0.9089059003326833
4,79,0.7193576601516694
4,98,0.9122307487782403
5,9,0.701874260658576
5,46,0.7641365592140154
5,54,0.9064607929944164
5,64,0.5817837848299531
5,66,0.9145379614013538
5,83,0.5882047462143598
5,84,0.730531176423348
5,86,0.7811036457206321
5,91,0.8975396660250212
6,59,0.8087954224624403
6,70,0.9138917662049214
6,92,0.8869583357511592
7,9,0.9120853815582176
7,12,0.7399330167183319
7,50,0.8206888986395174
7,57,0.9064223919353843
7,75,0.505637157085335
7,89,0.9145329360233354
7,93,0.6502660779189627
8,11,0.9135522399395545
8,20,0.6101100625230294
8,28,0.908328775259093
8,32,0.9002967429753622
8,38,0.6508574981299922
8,43,0.6136242197493175
8,58,0.7263357938871733
8,62,0.7649444955001309
8,68,0.5031435512959015
8,73,0.9058940134320652
8,77,0.6425688106357987
8,80,0.8853476757228244
8,81,0.9143448461178134
9,11,0.9115501869216938
9,30,0.9067097239029309
9,33,0.8975189723718325
9,39,0.9089757354752154
9,49,0.795488250046183
9,55,0.913975009725392
9,56,0.9058949037843531
9,66,0.8722740129204942
9,67,0.9141550093641183
9,96,0.914547736590234
10,12,0.8911607253927244
10,14,0.7180464720036766
10,26,0.7258148605131304
10,28,0.8060316297011411
10,38,0.9137389158625191
10,50,0.8678080305846153
10,52,0.902396446963992
10,76,0.9143495075043333
10,81,0.9010324577600356
10,83,0.7403591341117521
10,87,0.912847285664196
11,26,0.520563671200149
11,30,0.8911988266675452
11,68,0.5021067626716479
11,71,0.909976071907915
11,80,0.8514265821372567
11,81,0.9098192570014059
11,85,0.9128837146339405
11,89,0.9133884750746435
11,94,0.8990327672113928
11,96,0.8122690202752068
12,14,0.8784362792253142
12,15,0.5200878289496119
12,28,0.914547599703231
12,32,0.8998680862439388
12,43,0.9060099045589086
12,47,0.5163878921750755
12,48,0.7408309216540437
12,55,0.8775738023011637
12,58,0.8959688778765518
12,95,0.8222394221830165
12,98,0.6906914868019584
12,99,0.8882228642070378
13,14,0.5933890721302502
13,19,0.7966352248298313
13,28,0.8777958944917998
13,50,0.8776229481138078
13,59,0.9118677788378683
13,74,0.9133166961537872
13,82,0.5865263875469094
13,85,0.7798407085083646
14,15,0.7130254799153747
14,18,0.8975900694074881
14,24,0.6018188088161025
14,32,0.7450799185760145
14,35,0.7577294763775014
14,45,0.9038829388728868
14,47,0.6842801971157965
14,56,0.8693768648065539
14,64,0.8832089147194547
14,72,0.8637662030444465
14,74,0.8682040588642382
14,75,0.8076142136372859
14,84,0.539279969674429
14,89,0.8461190395292955
14,91,0.8486634603196702
14,99,0.5132220284189798
15,21,0.8646731240595197
15,24,0.9142324080161315
15,26,0.7363683828540234
15,31,0.9141120405376283
15,55,0.9102150160529947
15,58,0.9132873862894582
15,60,0.6892185278701197
15,61,0.8843018861761018
15,68,0.8853212355459875
15,85,0.7064299735734002
15,86,0.8339395034608208
15,87,0.9023515740571832
16,19,0.8905071716626236
16,25,0.9036968843565767
16,28,0.5045729097215238
16,31,0.9032503052097463
16,36,0.9129691970338827
16,49,0.9087660406008513
16,50,0.8750225926207533
16,64,0.8680725637053605
16,68,0.7242713515120603
16,83,0.9054694857539551
16,95,0.9143086979626263
17,32,0.9132273466540441
17,40,0.8714153398118785
17,44,0.8654234726196475
17,48,0.9133419262115442
17,60,0.5059165621692578
17,79,0.8570796247109653
18,24,0.8764659182904694
18,26,0.8649292788076994
18,35,0.8445575078864077
18,53,0.5535276712788021
18,79,0.9144929279091317
18,95,0.8941663668060351
19,24,0.593448737585029
19,32,0.668725038517298
19,43,0.8291766115580491
19,79,0.9107556956874262
19,87,0.7462378164531478
19,92,0.7671517886477084
20,45,0.9144930772189924
20,57,0.8741812465963108
20,73,0.5512175296708282
20,74,0.9141960783978504
20,86,0.9129217342808896
20,87,0.9140543387749576
20,90,0.6667425230867584
21,25,0.6323885638343948
21,46,0.9143417121821296
21,66,0.6155710595874352
21,73,0.9131064009487544
21,79,0.6570032396618006
21,91,0.892054226128895
21,99,0.8665393650663146
22,32,0.9122166573026684
22,33,0.890487289564557
22,48,0.6140899276529875
22,51,0.8932666046704062
22,65,0.9099951765194606
22,75,0.8178669272219988
22,84,0.9139016903842561
22,95,0.861182723967151
23,27,0.9112502993810886
23,39,0.8871549531942969
23,48,0.8574206692729669
23,84,0.8669709829348393
23,88,0.913699225106788
23,89,0.6732916015372747
24,32,0.6810257871611913
24,56,0.8641455475442248
24,66,0.9108881589600775
24,67,0.851441766022942
24,68,0.9139643837492932
24,71,0.8130870207701655
24,78,0.9026596953000454
24,80,0.9082874567911999
24,88,0.6822869305179544
25,30,0.895575814159724
25,31,0.8787293556152729
25,39,0.8618531737158038
25,78,0.9041315799508458
25,84,0.608593861813846
25,86,0.9139981676998676
25,88,0.5527842173790599
26,28,0.6242522851483544
26,36,0.9122724267055946
26,42,0.7450161377492636
26,47,0.9143958760760345
26,84,0.9141664851048638
26,87,0.8494676570378427
27,50,0.6006358004007785
27,64,0.8427998783186984
28,33,0.7031955351372132
28,38,0.8587221599031326
28,56,0.9092507786757986
28,58,0.9129112069442787
28,88,0.8616135025614469
28,98,0.9132492595760383
29,49,0.9145419429424194
29,52,0.8833695373603863
29,58,0.8645161221466867
29,87,0.9145375034283483
29,91,0.8831757184359866
30,43,0.9130585215589564
30,47,0.6779308027085544
30,59,0.9119377034759626
30,62,0.8964729715755974
30,67,0.7708273545547463
30,80,0.9133143866026292
30,84,0.9142500819321591
30,90,0.8692506094725863
30,91,0.8926146908806717
31,35,0.8896288140263607
31,53,0.9139361024707509
31,57,0.9122525613022294
31,63,0.91220514641721
31,66,0.9144321119663598
31,90,0.5949355845588482
31,92,0.9143932620109962
31,94,0.8849683396687413
32,37,0.8858121945880622
32,39,0.7043710640967986
32,49,0.8910391340273983
32,66,0.9102894021251079
32,90,0.9143107417295901
32,96,0.8920352264131562
32,97,0.902230163882517
33,39,0.8978565444737542
33,53,0.8426739954811774
33,55,0.9106550857105
33,56,0.9140162754992001
33,57,0.856680497477578
33,61,0.8508538984373719
33,65,0.8874860289627753
33,77,0.5463632076997365
33,78,0.9065823142362764
33,82,0.673128256162532
33,89,0.9127357380355805
33,97,0.6471531722607412
33,98,0.7679392803054926
34,48,0.8846423036240088
34,49,0.6130850443282424
34,66,0.9055633398767601
34,74,0.8031048890205734
34,88,0.8329914210662093
35,91,0.8361331212549081
36,44,0.8900686790027624
36,59,0.8783264041529467
36,62,0.5773992143420407
36,76,0.7244292524007832
36,89,0.5296110561607472
36,96,0.9052055086423387
37,57,0.7839588653828314
37,76,0.6811409239944538
37,77,0.6781721102086508
37,87,0.6045214361450219
37,89,0.8839907842121192
37,91,0.5827398557127612
38,46,0.6594402192509992
38,79,0.8429515145314755
38,89,0.9007487610795756
38,94,0.8742366094902372
38,98,0.8583403511590671
39,40,0.8025525913722108
39,50,0.8877546637860231
39,77,0.5576092673376762
40,97,0.7047362415556512
41,54,0.896585757067484
41,62,0.7008655983270444
